order_id,order_date,category,sub_category,region,sales
US-2018-165456,30/11/2018,Furniture,Chairs,East,1079.316
CA-2015-111857,23/04/2015,Office Supplies,Paper,West,48.91
CA-2015-163650,23/09/2015,Office Supplies,Art,East,9.84
CA-2015-163650,23/09/2015,Office Supplies,Binders,East,34.5
CA-2018-124114,02/03/2018,Office Supplies,Binders,Central,0.556
US-2018-116505,17/11/2018,Office Supplies,Binders,East,43.8
CA-2018-161340,28/05/2018,Office Supplies,Paper,East,13.872
CA-2018-161340,28/05/2018,Furniture,Bookcases,East,115.96
US-2016-163433,18/04/2016,Technology,Accessories,Central,41.424
US-2016-163433,18/04/2016,Technology,Phones,Central,244.768
US-2016-163433,18/04/2016,Office Supplies,Art,Central,74.352
US-2016-163433,18/04/2016,Office Supplies,Binders,Central,4.312
US-2016-163433,18/04/2016,Furniture,Chairs,Central,56.686
US-2016-163433,18/04/2016,Technology,Phones,Central,97.968
US-2016-163433,18/04/2016,Office Supplies,Art,Central,7.872
US-2016-163433,18/04/2016,Office Supplies,Paper,Central,15.552
US-2016-163433,18/04/2016,Office Supplies,Binders,Central,1.476
CA-2016-137603,19/09/2016,Office Supplies,Art,West,8.4
CA-2015-128237,25/03/2015,Office Supplies,Art,West,6.56
CA-2015-128237,25/03/2015,Office Supplies,Art,West,14.88
CA-2015-128237,25/03/2015,Technology,Accessories,West,45.48
CA-2015-128237,25/03/2015,Office Supplies,Art,West,25.44
US-2017-102141,26/08/2017,Office Supplies,Binders,East,146.688
CA-2018-148642,06/03/2018,Office Supplies,Labels,Central,4.928
CA-2018-148642,06/03/2018,Office Supplies,Art,Central,63.488
CA-2016-111948,11/11/2016,Office Supplies,Storage,Central,418.32
CA-2016-111948,11/11/2016,Office Supplies,Appliances,Central,123.858
CA-2017-161907,05/04/2017,Technology,Phones,East,118.782
CA-2017-161907,05/04/2017,Office Supplies,Supplies,East,769.184
CA-2018-124940,21/02/2018,Technology,Accessories,Central,47.904
US-2018-108343,20/07/2018,Office Supplies,Paper,East,13.36
US-2018-108343,20/07/2018,Furniture,Chairs,East,163.764
US-2018-108343,20/07/2018,Furniture,Furnishings,East,183.92
US-2017-111563,04/11/2017,Furniture,Furnishings,Central,11.376
US-2017-111563,04/11/2017,Furniture,Furnishings,Central,66.112
CA-2018-121853,23/09/2018,Office Supplies,Paper,West,211.04
CA-2018-121853,23/09/2018,Furniture,Chairs,West,594.816
CA-2018-121853,23/09/2018,Office Supplies,Binders,West,72.96
US-2018-130687,07/09/2018,Furniture,Furnishings,West,80.96
US-2018-130687,07/09/2018,Technology,Phones,West,455.712
US-2018-130687,07/09/2018,Office Supplies,Art,West,25.98
CA-2016-164497,28/11/2016,Office Supplies,Appliances,West,45.28
US-2016-153283,12/11/2016,Office Supplies,Envelopes,East,15.56
CA-2017-108056,29/09/2017,Technology,Phones,West,859.2
CA-2018-127726,11/09/2018,Office Supplies,Appliances,South,195.68
CA-2018-127726,11/09/2018,Office Supplies,Fasteners,South,14.2
CA-2018-110198,01/05/2018,Furniture,Bookcases,South,314.352
CA-2018-110198,01/05/2018,Office Supplies,Labels,South,4.608
CA-2018-130715,16/09/2018,Office Supplies,Fasteners,West,17.9
CA-2015-155264,19/10/2015,Office Supplies,Binders,West,2.992
CA-2015-155264,19/10/2015,Office Supplies,Binders,West,20.064
CA-2015-155264,19/10/2015,Office Supplies,Paper,West,146.73
CA-2015-155264,19/10/2015,Office Supplies,Labels,West,18.75
CA-2015-155264,19/10/2015,Technology,Phones,West,117.576
CA-2017-119123,13/03/2017,Office Supplies,Binders,West,51.184
CA-2018-109085,17/02/2018,Furniture,Tables,East,455.97
CA-2018-109085,17/02/2018,Office Supplies,Binders,East,5.715
CA-2018-109085,17/02/2018,Technology,Phones,East,57.594
CA-2018-109085,17/02/2018,Furniture,Furnishings,East,30.144
CA-2018-109085,17/02/2018,Furniture,Chairs,East,899.43
CA-2017-114860,22/12/2017,Furniture,Furnishings,West,842.72
CA-2017-114860,22/12/2017,Furniture,Furnishings,West,41.96
CA-2017-159009,23/09/2017,Office Supplies,Binders,West,13.216
CA-2017-159009,23/09/2017,Furniture,Chairs,West,184.752
CA-2018-148411,24/09/2018,Furniture,Chairs,Central,520.464
CA-2018-148411,24/09/2018,Office Supplies,Paper,Central,11.424
CA-2016-110324,01/12/2016,Office Supplies,Paper,Central,19.44
CA-2016-110324,01/12/2016,Office Supplies,Art,Central,3.64
CA-2016-110324,01/12/2016,Office Supplies,Paper,Central,18.54
CA-2017-168046,25/01/2017,Office Supplies,Binders,East,43.12
CA-2017-168046,25/01/2017,Furniture,Tables,East,313.722
CA-2017-168046,25/01/2017,Furniture,Furnishings,East,45.98
CA-2017-168046,25/01/2017,Office Supplies,Storage,East,428.68
CA-2018-111591,21/03/2018,Office Supplies,Binders,West,30.576
CA-2018-111591,21/03/2018,Office Supplies,Fasteners,West,13.02
CA-2018-111591,21/03/2018,Furniture,Furnishings,West,22.14
CA-2018-111591,21/03/2018,Office Supplies,Storage,West,359.32
US-2015-166828,22/08/2015,Office Supplies,Paper,Central,11.56
CA-2015-108147,08/06/2015,Office Supplies,Binders,East,68.48
CA-2015-108147,08/06/2015,Office Supplies,Storage,East,1676.88
CA-2017-154998,07/04/2017,Office Supplies,Paper,East,37.94
CA-2018-113460,07/11/2018,Furniture,Chairs,East,272.97
CA-2016-111339,29/05/2016,Furniture,Furnishings,East,41.568
CA-2016-111339,29/05/2016,Furniture,Chairs,East,317.058
CA-2016-111339,29/05/2016,Office Supplies,Fasteners,East,8.04
CA-2018-102820,07/05/2018,Technology,Phones,West,419.944
CA-2017-149671,05/06/2017,Office Supplies,Supplies,West,61.38
CA-2016-126347,14/12/2016,Technology,Accessories,West,50.0
CA-2018-108756,25/12/2018,Technology,Accessories,East,31.8
CA-2018-155362,17/12/2018,Office Supplies,Storage,Central,32.56
CA-2017-117625,10/05/2017,Office Supplies,Envelopes,Central,7.072
CA-2015-154158,23/12/2015,Office Supplies,Paper,South,45.528
CA-2015-154158,23/12/2015,Furniture,Chairs,South,64.784
CA-2015-154158,23/12/2015,Office Supplies,Storage,South,424.272
CA-2015-154158,23/12/2015,Office Supplies,Art,South,1.344
CA-2015-154158,23/12/2015,Office Supplies,Storage,South,83.92
CA-2018-100433,11/08/2018,Office Supplies,Paper,East,25.92
CA-2018-163097,27/08/2018,Furniture,Furnishings,West,120.576
US-2018-127292,19/01/2018,Office Supplies,Paper,East,79.92
US-2018-127292,19/01/2018,Office Supplies,Paper,East,12.28
US-2018-127292,19/01/2018,Office Supplies,Appliances,East,542.94
US-2018-127292,19/01/2018,Office Supplies,Envelopes,East,2.04
CA-2016-163734,19/06/2016,Office Supplies,Storage,Central,228.92
CA-2018-162474,13/03/2018,Technology,Phones,Central,7.992
CA-2016-130848,25/10/2016,Furniture,Chairs,West,582.336
CA-2015-125997,20/09/2015,Technology,Phones,East,629.95
CA-2015-125997,20/09/2015,Furniture,Chairs,East,631.782
CA-2015-125997,20/09/2015,Furniture,Bookcases,East,801.568
CA-2015-125997,20/09/2015,Office Supplies,Labels,East,75.18
CA-2015-125997,20/09/2015,Office Supplies,Appliances,East,30.98
CA-2015-125997,20/09/2015,Technology,Phones,East,1349.91
CA-2017-103128,11/11/2017,Office Supplies,Art,Central,14.112
CA-2016-167696,16/09/2016,Office Supplies,Envelopes,South,31.12
CA-2015-159814,24/06/2015,Furniture,Furnishings,West,4.272
CA-2017-105459,12/08/2017,Furniture,Tables,East,209.148
CA-2017-105459,12/08/2017,Office Supplies,Storage,East,1591.02
CA-2018-141663,13/04/2018,Office Supplies,Fasteners,East,7.92
CA-2015-152618,14/03/2015,Technology,Machines,Central,574.91
CA-2015-152618,14/03/2015,Office Supplies,Paper,Central,8.448
CA-2018-162789,22/09/2018,Technology,Accessories,East,1071.0
CA-2018-162789,22/09/2018,Furniture,Furnishings,East,12.07
US-2018-110149,10/12/2018,Office Supplies,Binders,East,3.273
US-2018-110149,10/12/2018,Furniture,Furnishings,East,87.92
CA-2017-108959,10/03/2017,Office Supplies,Storage,West,104.696
CA-2016-164777,27/01/2016,Furniture,Chairs,West,2803.92
CA-2017-132017,26/09/2017,Office Supplies,Binders,Central,6.816
CA-2016-127824,18/10/2016,Technology,Phones,West,249.584
CA-2016-127824,18/10/2016,Office Supplies,Paper,West,17.94
CA-2016-127824,18/10/2016,Furniture,Furnishings,West,10.11
CA-2015-148285,27/10/2015,Office Supplies,Paper,South,10.368
CA-2015-148285,27/10/2015,Office Supplies,Paper,South,11.952
CA-2018-152926,02/10/2018,Office Supplies,Appliances,Central,15.224
CA-2018-152926,02/10/2018,Office Supplies,Appliances,Central,21.984
CA-2015-145254,23/07/2015,Technology,Phones,West,604.752
CA-2015-145254,23/07/2015,Office Supplies,Supplies,West,40.7
CA-2015-145254,23/07/2015,Technology,Phones,West,302.376
CA-2015-145254,23/07/2015,Technology,Accessories,West,45.0
CA-2015-116246,12/09/2015,Furniture,Chairs,East,3785.292
CA-2017-160479,15/09/2017,Office Supplies,Art,West,35.4
CA-2015-167486,27/11/2015,Furniture,Furnishings,East,199.9
CA-2015-152100,11/05/2015,Furniture,Chairs,Central,1212.96
CA-2016-166219,28/08/2016,Technology,Phones,Central,1099.96
CA-2016-166219,28/08/2016,Furniture,Tables,Central,103.481
CA-2016-111864,19/06/2016,Office Supplies,Labels,East,5.904
CA-2016-119627,17/08/2016,Technology,Accessories,West,30.08
CA-2016-119627,17/08/2016,Office Supplies,Paper,West,36.288
CA-2016-119627,17/08/2016,Office Supplies,Art,West,10.272
CA-2016-119627,17/08/2016,Technology,Accessories,West,252.8
CA-2016-160787,25/09/2016,Office Supplies,Binders,East,2.946
CA-2018-107853,26/05/2018,Office Supplies,Paper,West,12.96
CA-2018-126144,31/07/2018,Technology,Phones,East,285.576
US-2015-154655,12/10/2015,Office Supplies,Supplies,Central,22.24
CA-2015-100391,25/05/2015,Office Supplies,Paper,East,14.62
CA-2015-165477,29/12/2015,Office Supplies,Appliances,East,48.36
CA-2018-165904,07/04/2018,Office Supplies,Art,South,16.256
CA-2018-165904,07/04/2018,Technology,Phones,South,219.184
CA-2016-104052,01/03/2016,Technology,Phones,Central,95.84
CA-2016-168277,29/05/2016,Office Supplies,Labels,Central,12.39
CA-2017-158617,22/09/2017,Office Supplies,Paper,Central,35.88
CA-2018-136882,27/05/2018,Furniture,Furnishings,Central,477.3
US-2017-148957,17/09/2017,Office Supplies,Labels,West,12.32
CA-2015-140032,08/09/2015,Office Supplies,Binders,West,8.608
CA-2018-145506,03/06/2018,Office Supplies,Storage,West,136.26
CA-2016-129546,28/09/2016,Office Supplies,Appliances,West,186.15
CA-2016-129546,28/09/2016,Office Supplies,Binders,West,81.792
CA-2016-129546,28/09/2016,Office Supplies,Supplies,West,47.19
CA-2016-129546,28/09/2016,Technology,Phones,West,36.784
CA-2017-140977,16/06/2017,Technology,Machines,South,91.475
CA-2018-151855,27/05/2018,Technology,Accessories,South,27.192
CA-2018-151855,27/05/2018,Office Supplies,Binders,South,12.06
CA-2015-138240,09/10/2015,Office Supplies,Art,West,144.6
CA-2015-138240,09/10/2015,Technology,Phones,West,15.992
CA-2015-101833,17/11/2015,Office Supplies,Paper,East,34.44
CA-2015-100867,19/10/2015,Technology,Phones,West,321.552
US-2018-109610,25/11/2018,Furniture,Chairs,South,701.96
CA-2015-156545,27/02/2015,Office Supplies,Art,East,19.456
CA-2015-109127,21/12/2015,Office Supplies,Labels,East,17.28
CA-2017-126858,19/11/2017,Furniture,Furnishings,West,31.96
CA-2018-102925,05/11/2018,Office Supplies,Binders,East,164.688
CA-2018-102925,05/11/2018,Furniture,Tables,East,166.5
CA-2018-102925,05/11/2018,Office Supplies,Paper,East,12.96
CA-2018-102925,05/11/2018,Office Supplies,Paper,East,110.96
CA-2018-102925,05/11/2018,Technology,Phones,East,99.98
CA-2018-102925,05/11/2018,Office Supplies,Binders,East,11.424
CA-2018-102925,05/11/2018,Furniture,Chairs,East,128.124
CA-2018-102925,05/11/2018,Furniture,Furnishings,East,101.4
CA-2016-100818,31/05/2016,Office Supplies,Labels,Central,5.904
CA-2016-100818,31/05/2016,Office Supplies,Paper,Central,173.488
CA-2016-100818,31/05/2016,Furniture,Furnishings,Central,51.56
CA-2016-100818,31/05/2016,Office Supplies,Binders,Central,3.564
CA-2015-126193,07/09/2015,Office Supplies,Fasteners,Central,13.16
CA-2015-126193,07/09/2015,Office Supplies,Binders,Central,3.828
CA-2015-126193,07/09/2015,Office Supplies,Binders,Central,304.99
CA-2018-150504,06/11/2018,Office Supplies,Storage,Central,18.16
CA-2016-158351,20/06/2016,Technology,Accessories,East,319.984
CA-2015-122679,22/07/2015,Office Supplies,Art,West,19.68
CA-2017-164770,02/12/2017,Furniture,Bookcases,Central,781.864
CA-2017-164770,02/12/2017,Office Supplies,Paper,Central,30.816
CA-2018-130505,12/10/2018,Furniture,Tables,East,673.344
US-2018-125213,11/12/2018,Office Supplies,Fasteners,East,6.54
CA-2016-156566,01/10/2016,Technology,Phones,West,572.8
US-2017-102232,05/08/2017,Office Supplies,Art,South,197.05
CA-2018-111738,03/01/2018,Office Supplies,Binders,West,2022.272
CA-2018-111738,03/01/2018,Office Supplies,Art,West,9.12
CA-2018-163188,07/11/2018,Office Supplies,Binders,Central,38.16
CA-2017-105207,03/01/2017,Furniture,Tables,Central,1592.85
CA-2017-105207,03/01/2017,Office Supplies,Binders,Central,11.88
US-2017-123610,12/05/2017,Technology,Accessories,West,120.0
US-2017-123610,12/05/2017,Office Supplies,Appliances,West,8.67
CA-2018-118213,05/11/2018,Office Supplies,Paper,Central,4.41
CA-2018-118213,05/11/2018,Office Supplies,Paper,Central,167.94
CA-2018-118213,05/11/2018,Office Supplies,Paper,Central,67.8
CA-2017-149237,26/05/2017,Furniture,Furnishings,Central,26.94
US-2016-158589,20/11/2016,Furniture,Furnishings,West,32.04
CA-2017-101329,22/04/2017,Office Supplies,Art,East,32.13
CA-2017-101329,22/04/2017,Office Supplies,Art,East,2.88
CA-2017-113607,14/10/2017,Technology,Phones,East,1091.93
CA-2017-113607,14/10/2017,Office Supplies,Paper,East,111.96
CA-2015-149104,05/04/2015,Office Supplies,Art,Central,26.7
CA-2015-149104,05/04/2015,Office Supplies,Binders,Central,40.2
CA-2015-149104,05/04/2015,Office Supplies,Art,Central,13.89
CA-2015-149104,05/04/2015,Office Supplies,Storage,Central,689.82
CA-2017-105263,06/08/2017,Office Supplies,Art,East,38.34
CA-2015-130575,14/12/2015,Office Supplies,Binders,Central,9.264
CA-2018-142461,30/05/2018,Furniture,Bookcases,Central,204.6664
CA-2017-125220,14/10/2017,Technology,Accessories,Central,1649.75
CA-2015-100293,14/03/2015,Office Supplies,Paper,South,91.056
CA-2015-154165,17/02/2015,Office Supplies,Art,Central,54.208
CA-2016-123939,24/08/2016,Technology,Phones,East,26.982
CA-2016-123939,24/08/2016,Office Supplies,Labels,East,6.912
CA-2016-123939,24/08/2016,Office Supplies,Storage,East,435.504
US-2018-104451,08/05/2018,Office Supplies,Appliances,West,81.08
CA-2017-101189,04/02/2017,Office Supplies,Storage,West,93.02
CA-2015-169446,19/12/2015,Technology,Phones,Central,323.976
CA-2015-169446,19/12/2015,Office Supplies,Paper,Central,15.552
CA-2015-169446,19/12/2015,Office Supplies,Storage,Central,32.592
CA-2018-156958,05/12/2018,Office Supplies,Binders,West,83.92
CA-2018-156958,05/12/2018,Furniture,Furnishings,West,199.9
CA-2018-156958,05/12/2018,Technology,Phones,West,31.176
CA-2018-156958,05/12/2018,Office Supplies,Binders,West,172.752
CA-2018-156958,05/12/2018,Office Supplies,Binders,West,9.296
CA-2018-101637,24/03/2018,Office Supplies,Storage,Central,12.768
CA-2018-111759,08/07/2018,Office Supplies,Paper,West,52.76
CA-2018-102729,26/10/2018,Office Supplies,Storage,Central,55.616
CA-2017-116596,27/10/2017,Furniture,Chairs,East,427.644
CA-2017-116596,27/10/2017,Office Supplies,Fasteners,East,40.67
CA-2017-116596,27/10/2017,Office Supplies,Storage,East,33.48
CA-2017-116596,27/10/2017,Office Supplies,Binders,East,9.728
CA-2018-124191,12/06/2018,Furniture,Furnishings,Central,8.856
CA-2017-148747,25/09/2017,Furniture,Bookcases,West,477.666
US-2018-169488,07/09/2018,Office Supplies,Paper,East,16.9
US-2018-169488,07/09/2018,Office Supplies,Paper,East,39.96
CA-2016-135727,11/05/2016,Furniture,Chairs,West,191.968
CA-2016-135251,06/08/2016,Office Supplies,Labels,Central,35.52
CA-2016-135251,06/08/2016,Office Supplies,Binders,Central,6.23
CA-2016-135251,06/08/2016,Office Supplies,Paper,Central,56.704
CA-2016-135251,06/08/2016,Furniture,Bookcases,Central,369.1992
CA-2015-166590,29/10/2015,Technology,Accessories,Central,1.98
CA-2015-166590,29/10/2015,Office Supplies,Paper,Central,75.88
CA-2017-131744,18/06/2017,Office Supplies,Paper,East,6.848
CA-2017-131744,18/06/2017,Office Supplies,Binders,East,4.626
CA-2017-131744,18/06/2017,Office Supplies,Appliances,East,453.6
CA-2016-160864,03/05/2016,Office Supplies,Binders,West,13.848
CA-2016-147690,10/11/2016,Office Supplies,Storage,East,577.584
CA-2016-163923,30/05/2016,Technology,Accessories,South,151.96
CA-2017-125724,22/09/2017,Furniture,Furnishings,West,68.432
CA-2016-111612,28/11/2016,Furniture,Furnishings,East,71.12
CA-2016-111612,28/11/2016,Office Supplies,Fasteners,East,3.008
CA-2016-156853,03/12/2016,Office Supplies,Paper,East,184.66
CA-2015-103086,17/10/2015,Furniture,Furnishings,Central,5.312
CA-2017-129280,03/05/2017,Technology,Accessories,East,132.52
CA-2017-129280,03/05/2017,Office Supplies,Storage,East,195.64
CA-2017-129280,03/05/2017,Furniture,Furnishings,East,51.968
CA-2017-129280,03/05/2017,Technology,Accessories,East,431.976
CA-2017-129280,03/05/2017,Technology,Machines,East,224.937
CA-2017-129280,03/05/2017,Office Supplies,Labels,East,6.0
CA-2016-161242,01/06/2016,Office Supplies,Paper,West,11.76
CA-2015-130428,31/03/2015,Furniture,Chairs,South,1125.488
CA-2015-130428,31/03/2015,Office Supplies,Binders,South,12.645
CA-2015-130428,31/03/2015,Office Supplies,Art,South,4.032
CA-2018-104388,05/07/2018,Technology,Phones,Central,79.96
CA-2016-113131,24/09/2016,Office Supplies,Binders,East,6.732
CA-2016-113131,24/09/2016,Office Supplies,Storage,East,33.568
CA-2016-113131,24/09/2016,Office Supplies,Envelopes,East,15.84
CA-2016-113131,24/09/2016,Office Supplies,Labels,East,24.424
CA-2016-113131,24/09/2016,Office Supplies,Art,East,17.12
CA-2016-148495,13/08/2016,Furniture,Furnishings,West,31.56
CA-2016-143147,26/05/2016,Furniture,Chairs,Central,105.686
CA-2016-143147,26/05/2016,Technology,Machines,Central,399.54
CA-2016-143147,26/05/2016,Furniture,Chairs,Central,104.93
CA-2018-152975,14/09/2018,Technology,Phones,East,1079.85
CA-2018-152975,14/09/2018,Office Supplies,Storage,East,70.98
CA-2018-152975,14/09/2018,Office Supplies,Art,East,29.95
CA-2018-152975,14/09/2018,Furniture,Chairs,East,589.41
CA-2017-107475,07/06/2017,Office Supplies,Fasteners,East,9.648
CA-2018-116127,25/06/2018,Furniture,Bookcases,East,400.784
CA-2018-132584,26/08/2018,Office Supplies,Storage,Central,53.72
CA-2017-160598,26/08/2017,Office Supplies,Paper,South,31.008
CA-2017-108630,18/11/2017,Office Supplies,Binders,West,61.12
US-2018-129203,17/04/2018,Office Supplies,Storage,Central,195.136
CA-2018-110940,23/07/2018,Office Supplies,Art,Central,121.536
CA-2015-119172,11/05/2015,Office Supplies,Paper,Central,17.472
CA-2015-119172,11/05/2015,Office Supplies,Binders,Central,104.58
US-2017-105452,28/07/2017,Furniture,Furnishings,Central,24.7
US-2017-105452,28/07/2017,Furniture,Furnishings,Central,302.72
CA-2018-108931,14/09/2018,Office Supplies,Paper,East,8.56
CA-2018-108931,14/09/2018,Office Supplies,Paper,East,11.56
CA-2018-104619,24/01/2018,Office Supplies,Appliances,West,25.86
CA-2018-104619,24/01/2018,Office Supplies,Binders,West,276.784
CA-2018-104619,24/01/2018,Technology,Phones,West,110.352
CA-2016-149517,19/09/2016,Furniture,Furnishings,West,60.84
CA-2016-116841,14/04/2016,Office Supplies,Appliances,West,35.208
CA-2018-107797,08/05/2018,Office Supplies,Paper,Central,41.472
CA-2017-117604,04/09/2017,Office Supplies,Paper,South,239.5
